Num.RBD,geometry,x,y,values
12837,POINT (359147.83565630694 7391957.494151598),359147.83565630694,7391957.494151598,-115049547.31857397
12943,POINT (358935.27841079084 7391984.135804154),358935.27841079084,7391984.135804154,-115052725.89592324
12868,POINT (358802.74372320005 7392440.879917484),358802.74372320005,7392440.879917484,-115053677.4488381
12891,POINT (358783.7390231438 7392612.22186921),358783.7390231438,7392612.22186921,-115053566.10418327
10973,POINT (358168.8834669474 7392677.129238638),358168.8834669474,7392677.129238638,-115062788.5690423
12944,POINT (359104.57226016733 7392731.058521399),359104.57226016733,7392731.058521399,-115048396.30810903
12955,POINT (358852.20015674364 7392796.811353692),358852.20015674364,7392796.811353692,-115052090.20216085
269,POINT (581649.3310862716 7466017.917591419),581649.3310862716,7466017.917591419,-111496512.95716058
271,POINT (582249.6112449847 7466042.953054337),582249.6112449847,7466042.953054337,-111487331.38771191
277,POINT (582249.954120768 7466393.057343619),582249.954120768,7466393.057343619,-111486590.80351207
275,POINT (581887.9125118909 7466438.102803336),581887.9125118909,7466438.102803336,-111492001.92235741
371,POINT (467149.7755902545 7468528.993006522),467149.7755902545,7468528.993006522,-113231435.33849557
246,POINT (507577.1790665188 7513222.058823874),507577.1790665188,7513222.058823874,-112520116.21591543
236,POINT (507226.886760509 7514311.021929358),507226.886760509,7514311.021929358,-112523061.08445178
228,POINT (507297.553616994 7514374.328030042),507297.553616994,7514374.328030042,-112521853.08899009
240,POINT (506928.7798095268 7514613.0737902075),506928.7798095268,7514613.0737902075,-112526922.19258042
12838,POINT (506453.08757425734 7514891.1648567915),506453.08757425734,7514891.1648567915,-112533525.54225813
12980,POINT (507265.2929438354 7515129.868336276),507265.2929438354,7515129.868336276,-112520702.71948543
256,POINT (507558.4869338566 7515195.104611168),507558.4869338566,7515195.104611168,-112516119.35022001
12865,POINT (506841.9353144885 7515333.025407295),506841.9353144885,7515333.025407295,-112526675.70886078
12851,POINT (506901.3368508827 7515338.701816235),506901.3368508827,7515338.701816235,-112525763.48079345
12882,POINT (506557.8420123714 7515467.750787298),506557.8420123714,7515467.750787298,-112530687.24429896
10963,POINT (506506.02487265953 7515521.779552027),506506.02487265953,7515521.779552027,-112531354.99587433
253,POINT (507542.42002218356 7515621.152154416),507542.42002218356,7515621.152154416,-112515438.60872623
225,POINT (507346.9671899039 7515955.028289721),507346.9671899039,7515955.028289721,-112517675.33971263
12871,POINT (505555.75861154636 7515963.215827137),505555.75861154636,7515963.215827137,-112544792.5211758
254,POINT (507437.2592039548 7516051.229817693),507437.2592039548,7516051.229817693,-112516098.82152168
12952,POINT (505719.69803679956 7516062.834353692),505719.69803679956,7516062.834353692,-112542092.77238534
222,POINT (507745.8459735197 7516218.110518552),507745.8459735197,7516218.110518552,-112511062.09565836
224,POINT (506821.9653556666 7516221.290716203),506821.9653556666,7516221.290716203,-112525050.89809734
255,POINT (507133.23914287175 7516265.4722648),507133.23914287175,7516265.4722648,-112520239.63279453
227,POINT (507910.7641478314 7516373.6281651845),507910.7641478314,7516373.6281651845,-112508226.50416182
219,POINT (508180.01245755417 7516391.011485875),508180.01245755417,7516391.011485875,-112504110.02904274
10967,POINT (507760.3517519909 7516429.009743931),507760.3517519909,7516429.009743931,-112510384.95252696
265,POINT (507818.17300526466 7516439.970090093),507818.17300526466,7516439.970090093,-112509485.26671144
218,POINT (507074.03626421496 7516447.507555896),507074.03626421496,7516447.507555896,-112520741.56367119
244,POINT (506227.8655863047 7516479.964161804),506227.8655863047,7516479.964161804,-112533489.34805918
230,POINT (508601.7207219266 7516726.054814477),508601.7207219266,7516726.054814477,-112496995.3013386
217,POINT (507546.75226761086 7516796.912935983),507546.75226761086,7516796.912935983,-112512822.73100902
10975,POINT (506591.04999062646 7516861.131528961),506591.04999062646,7516861.131528961,-112527160.57658468
231,POINT (508213.23807935836 7516875.746403866),508213.23807935836,7516875.746403866,-112502555.64780003
238,POINT (508344.3445263428 7516902.911912702),508344.3445263428,7516902.911912702,-112500510.70771952
12836,POINT (505350.00017824926 7516948.000236334),505350.00017824926,7516948.000236334,-112545771.41157046
239,POINT (506995.9153746753 7517274.745174706),506995.9153746753,7517274.745174706,-112520130.31503356
262,POINT (507013.0891725252 7517290.984781562),507013.0891725252,7517290.984781562,-112519834.94056618
223,POINT (507590.23833199445 7517431.544363106),507590.23833199445,7517431.544363106,-112510787.5692462
12961,POINT (507477.84339339397 7517477.7877386445),507477.84339339397,7517477.7877386445,-112512389.79200952
12869,POINT (506597.5172881964 7517548.970028214),506597.5172881964,7517548.970028214,-112525570.12698942
10962,POINT (507869.0980070671 7517698.436327814),507869.0980070671,7517698.436327814,-112505984.72897749
245,POINT (508636.0530957029 7517760.989209557),508636.0530957029,7517760.989209557,-112494231.67758997
10970,POINT (507397.0257322895 7517773.224184336),507397.0257322895,7517773.224184336,-112512973.19235416
20478,POINT (506222.1950248706 7517885.187122609),506222.1950248706,7517885.187122609,-112530525.65204707
12823,POINT (507300.85617983644 7518034.554273531),507300.85617983644,7518034.554273531,-112513863.06901287
229,POINT (509510.75965030317 7518068.088753306),509510.75965030317,7518068.088753306,-112480316.57345642
241,POINT (507277.33687334415 7518103.928363936),507277.33687334415,7518103.928363936,-112514068.84234947
232,POINT (506939.0627082265 7518279.953850665),506939.0627082265,7518279.953850665,-112518810.80271845
10956,POINT (508010.73425954994 7518496.047375784),508010.73425954994,7518496.047375784,-112502109.83422008
226,POINT (507959.04632431496 7518673.005376431),507959.04632431496,7518673.005376431,-112502509.0383389
237,POINT (507937.85282032355 7518678.927236874),507937.85282032355,7518678.927236874,-112502817.20543629
12810,POINT (509318.6668871668 7518689.290454523),509318.6668871668,7518689.290454523,-112481880.12447785
220,POINT (507799.6886573484 7518696.944118923),507799.6886573484,7518696.944118923,-112504870.83859165
12811,POINT (509314.5951973028 7518697.993307328),509314.5951973028,7518697.993307328,-112481922.93841438
211,POINT (431306.63792501343 7528645.901552249),431306.63792501343,7528645.901552249,-113640722.1168456
214,POINT (431907.8696141463 7528775.025329744),431907.8696141463,7528775.025329744,-113631339.19417782
210,POINT (431235.674936371 7528881.009146538),431235.674936371,7528881.009146538,-113641268.40705577
252,POINT (536025.7004433769 7529192.964628682),536025.7004433769,7529192.964628682,-112054831.70907259
248,POINT (569805.752624321 7536153.0763490945),569805.752624321,7536153.0763490945,-111528682.68557021
243,POINT (537994.2351222757 7537459.0391284935),537994.2351222757,7537459.0391284935,-112007363.34869593
206,POINT (375190.10826258746 7554633.104939334),375190.10826258746,7554633.104939334,-114429591.12308082
208,POINT (375695.2808352246 7556212.381208286),375695.2808352246,7556212.381208286,-114418351.79500201
201,POINT (375802.7324850807 7556290.9717042595),375802.7324850807,7556290.9717042595,-114416550.61649682
12942,POINT (376520.098641633 7556371.153532519),376520.098641633,7556371.153532519,-114405543.48385516
203,POINT (376783.3367698948 7556819.003875228),376783.3367698948,7556819.003875228,-114400546.73190625
199,POINT (376742.6724109154 7556884.990039),376742.6724109154,7556884.990039,-114401009.23314804
207,POINT (377323.19700914546 7557141.03025184),377323.19700914546,7557141.03025184,-114391664.66792859
204,POINT (377315.2544097172 7557250.985205146),377315.2544097172,7557250.985205146,-114391532.9096291
205,POINT (377485.86380132375 7557278.500155143),377485.86380132375,7557278.500155143,-114388895.92279728
268,POINT (577570.9403899837 7652890.928757036),577570.9403899837,7652890.928757036,-111166874.41173914
12542,POINT (383691.6660417829 7664879.676792878),383691.6660417829,7664879.676792878,-114050817.91132647
196,POINT (494451.6958423364 7685843.962380808),494451.6958423364,7685843.962380808,-112344327.10411116
901199,POINT (375802.7706275174 7709913.725760682),375802.7706275174,7709913.725760682,-114067076.35629693
10916,POINT (376322.46082201466 7710402.57141469),376322.46082201466,7710402.57141469,-114058203.59574687
12550,POINT (440216.6095864126 7718994.967030771),440216.6095864126,7718994.967030771,-113083885.95441945
188,POINT (462464.6245358431 7731681.537248947),462464.6245358431,7731681.537248947,-112723551.9050412
12708,POINT (465977.1877128434 7734247.034438673),465977.1877128434,7734247.034438673,-112665477.4085407
901433,POINT (465306.4990134124 7734316.34589509),465306.4990134124,7734316.34589509,-112675347.10074733
31343,POINT (357542.3642442153 7393911.001280601),357542.3642442153,7393911.001280601,-115069450.89388433
31340,POINT (357560.6612729628 7393919.042046053),357560.6612729628,7393919.042046053,-115069153.1240475
318,POINT (353543.14033838233 7407574.01322715),353543.14033838233,7407574.01322715,-115098383.93252814
367,POINT (352462.19282850355 7444102.984742869),352462.19282850355,7444102.984742869,-115029366.63000193
368,POINT (351804.31373185903 7444244.960930149),351804.31373185903,7444244.960930149,-115039029.83645624
12934,POINT (350925.57928266993 7444655.582367348),350925.57928266993,7444655.582367348,-115051420.08277467
12872,POINT (351956.98140165315 7444700.734751662),351956.98140165315,7444700.734751662,-115035645.53965569
369,POINT (368934.8444820392 7487833.050172975),368934.8444820392,7487833.050172975,-114677843.30252403
40225,POINT (363550.81924730167 7951363.962593082),363550.81924730167,7951363.962593082,-113707200.90366071
12716,POINT (362157.1828618489 7954329.685014494),362157.1828618489,7954329.685014494,-113721144.0238707
12623,POINT (465299.0045515998 7734360.906643802),465299.0045515998,7734360.906643802,-112675362.01927505
187,POINT (466122.26844739355 7734449.315286532),466122.26844739355,7734449.315286532,-112662869.34559178
12551,POINT (465921.5103293253 7734583.164760686),465921.5103293253,7734583.164760686,-112665577.36552471
198,POINT (441532.9912981646 7740770.9710883815),441532.9912981646,7740770.9710883815,-113016310.54064286
195,POINT (431585.2430073511 7751018.011643929),431585.2430073511,7751018.011643929,-113142237.74880446
106,POINT (382243.33728551486 7755587.743948426),382243.33728551486,7755587.743948426,-113868010.0058865
40422,POINT (385691.2897393147 7755754.286996674),385691.2897393147,7755754.286996674,-113816229.8901803
901445,POINT (384754.5440006076 7755890.929092916),384754.5440006076,7755890.929092916,-113829889.50325032
12747,POINT (384809.96774063405 7755893.24734837),384809.96774063405,7755893.24734837,-113829057.97904783
12728,POINT (384694.4794044544 7756244.824827099),384694.4794044544,7756244.824827099,-113829990.76912479
40295,POINT (382515.30576632574 7756482.404678269),382515.30576632574,7756482.404678269,-113861945.67232724
12632,POINT (385339.6215706791 7756759.596047797),385339.6215706791,7756759.596047797,-113819217.43449782
901421,POINT (386449.0382244844 7756794.797671402),386449.0382244844,7756794.797671402,-113802598.62254065
901400,POINT (385331.4407629013 7756811.669422905),385331.4407629013,7756811.669422905,-113819222.56522554
901464,POINT (386578.0830731669 7756887.92320096),386578.0830731669,7756887.92320096,-113800465.89404288
12711,POINT (385512.5102371295 7756881.711522738),385512.5102371295,7756881.711522738,-113816365.95692508
12749,POINT (386621.5600102128 7756893.466361579),386621.5600102128,7756893.466361579,-113799805.28190152
12650,POINT (385306.72274484386 7757153.947009305),385306.72274484386,7757153.947009305,-113818823.1361156
40193,POINT (386521.6133183937 7757309.966838064),386521.6133183937,7757309.966838064,-113800361.32733676
40253,POINT (386245.1143857251 7757311.10318812),386245.1143857251,7757311.10318812,-113804480.88878718
12693,POINT (385260.95235392795 7757326.96724896),385260.95235392795,7757326.96724896,-113819117.30025695
12686,POINT (385536.48880210414 7757711.543546261),385536.48880210414,7757711.543546261,-113814146.86482589
12655,POINT (385918.08047239704 7757724.83551955),385918.08047239704,7757724.83551955,-113808428.37037091
12649,POINT (385460.6709967044 7757729.407577076),385460.6709967044,7757729.407577076,-113815237.06099546
40247,POINT (385572.0902563458 7757736.846111179),385572.0902563458,7757736.846111179,-113813559.3676098
40205,POINT (384220.7234399781 7757751.190801264),384220.7234399781,7757751.190801264,-113833672.80998027
901444,POINT (384494.89802335756 7757888.106250262),384494.89802335756,7757888.106250262,-113829278.29470389
12719,POINT (384496.86061720527 7757915.0997514995),384496.86061720527,7757915.0997514995,-113829188.4603472
12739,POINT (385723.8766364339 7758079.08940532),385723.8766364339,7758079.08940532,-113810528.89458904
10917,POINT (385623.2511584656 7758086.20976733),385623.2511584656,7758086.20976733,-113812012.99153575
12567,POINT (384802.8353891656 7758394.469867628),384802.8353891656,7758394.469867628,-113823551.54410519
901228,POINT (384822.8747637053 7758394.728599029),384822.8747637053,7758394.728599029,-113823252.23614186
12566,POINT (384683.7406162074 7758448.775777555),384683.7406162074,7758448.775777555,-113825205.0348528
901441,POINT (384699.89869031805 7758449.681690795),384699.89869031805,7758449.681690795,-113824962.13440968
12594,POINT (382611.15307864157 7758557.258675753),382611.15307864157,7758557.258675753,-113855857.0045715
886979,POINT (385381.7005136733 7758742.794763529),385381.7005136733,7758742.794763529,-113814140.97436488
12588,POINT (385357.32702713634 7758773.095393959),385357.32702713634,7758773.095393959,-113814436.333703
